"RunID","outcome_all_blocks_alive_OUD_counts_cycle52","outcome_all_blocks_alive_OUD_counts_cycle104","outcome_all_blocks_alive_OUD_counts_cycle156","outcome_all_blocks_male_alive_OUD_counts_cycle52","outcome_all_blocks_male_alive_OUD_counts_cycle104","outcome_all_blocks_male_alive_OUD_counts_cycle156","outcome_all_blocks_accumulated_fatal_od_cycle52","outcome_all_blocks_accumulated_fatal_od_cycle104","outcome_all_blocks_accumulated_fatal_od_cycle156","outcome_Detox_accumulated_admissions_cycle52","outcome_Detox_accumulated_admissions_cycle104","outcome_Detox_accumulated_admissions_cycle156","outcome_alive_OUD_counts_Male_10_25_cycle52","outcome_alive_OUD_counts_Male_10_25_cycle104","outcome_alive_OUD_counts_Male_10_25_cycle156","outcome_alive_OUD_counts_Female_10_25_cycle52","outcome_alive_OUD_counts_Female_10_25_cycle104","outcome_alive_OUD_counts_Female_10_25_cycle156","outcome_alive_OUD_counts_Male_25_45_cycle52","outcome_alive_OUD_counts_Male_25_45_cycle104","outcome_alive_OUD_counts_Male_25_45_cycle156","outcome_alive_OUD_counts_Female_25_45_cycle52","outcome_alive_OUD_counts_Female_25_45_cycle104","outcome_alive_OUD_counts_Female_25_45_cycle156","outcome_alive_OUD_counts_Male_45_100_cycle52","outcome_alive_OUD_counts_Male_45_100_cycle104","outcome_alive_OUD_counts_Male_45_100_cycle156","outcome_alive_OUD_counts_Female_45_100_cycle52","outcome_alive_OUD_counts_Female_45_100_cycle104","outcome_alive_OUD_counts_Female_45_100_cycle156","outcome_Total_OUD_Male_10_25_cycle52","outcome_Total_OUD_Male_10_25_cycle104","outcome_Total_OUD_Male_10_25_cycle156","outcome_Total_OUD_Female_10_25_cycle52","outcome_Total_OUD_Female_10_25_cycle104","outcome_Total_OUD_Female_10_25_cycle156","outcome_Total_OUD_Male_25_45_cycle52","outcome_Total_OUD_Male_25_45_cycle104","outcome_Total_OUD_Male_25_45_cycle156","outcome_Total_OUD_Female_25_45_cycle52","outcome_Total_OUD_Female_25_45_cycle104","outcome_Total_OUD_Female_25_45_cycle156","outcome_Total_OUD_Male_45_100_cycle52","outcome_Total_OUD_Male_45_100_cycle104","outcome_Total_OUD_Male_45_100_cycle156","outcome_Total_OUD_Female_45_100_cycle52","outcome_Total_OUD_Female_45_100_cycle104","outcome_Total_OUD_Female_45_100_cycle156","outcome_Total_BgMort_cycle52","outcome_Total_BgMort_cycle104","outcome_Total_BgMort_cycle156","outcome_Total_OUD_cycle52","outcome_Total_OUD_cycle104","outcome_Total_OUD_cycle156"
230021,217613.4494,224298.3046,266404.5315,128699.2337,134266.8849,163131.0039,873.6074,1200.157,1583.1168,37601.9981,39830.7725,40785.7082,14251.8373,19487.8802,26145.3905,7981.2318,10265.6922,11849.8012,56227.0644,58727.517,68794.5325,35873.0506,36662.9341,41100.349,58220.332,56051.4877,68191.081,45059.9333,43102.7933,50323.3772,14346.1316534581,19629.2107427348,26294.5806278442,8034.3571632011,10343.0437657295,11931.2027651445,56742.5999399767,59420.2341187403,69595.1906018843,36124.6352233566,36934.9212960864,41463.2486103591,61092.6503962841,58663.7228818293,71343.5479589134,47568.0946509111,45221.1663001471,52661.7256117896,5421.41220717022,4713.83759638163,5301.84801671847,223908.469027188,230212.299105267,273289.496175935
244721,217728.5978,226387.5634,266923.2211,128794.7264,135779.5524,163592.4761,954.434,1245.418,1477.8999,42963.4173,43177.6235,39459.0462,14337.7379,20428.1697,26102.7487,8018.4418,10679.2789,11864.9958,56254.6712,59255.4211,69233.9499,35873.3372,36823.1289,41117.731,58202.3173,56095.9617,68255.7775,45042.0925,43105.6032,50348.0182,14432.6052870935,20571.7560411171,26243.1336562254,8071.12418082168,10756.5031461446,11940.2855609357,56790.6598612736,59956.5302424893,69988.4537379025,36139.6334273488,37104.3695774708,41467.7816710437,61095.3042799862,58716.3426622972,71370.9341436696,47569.1333787328,45229.0108910744,52667.8860550272,5415.42847367496,4701.53110936549,5277.35378399091,224098.460415257,232334.512560593,273678.474824804
249767,224319.3935,231604.7171,267746.0084,133536.463,139524.5569,164377.408,871.7845,1189.1084,1481.5787,38631.6213,38706.1445,35867.4588,17291.2514,22761.3558,25795.8793,9274.1812,11662.9132,11936.1702,57917.939,60553.5598,70243.3938,36401.1923,37237.1979,41013.2169,58327.2726,56209.6414,68338.1349,45107.5571,43180.0491,50419.2134,17393.132000324,22910.6250591882,25934.4388050264,9329.88477017147,11742.2827514663,12011.3051829399,58436.0473607356,61254.8123710388,71024.8802581767,36653.1123440578,37510.850747442,41366.5187434682,61186.1605491887,58790.6173660275,71420.0649368944,47604.6952950751,45276.0460834676,52721.123507022,5411.85421171148,4691.4087826986,5250.74420147392,230603.032319553,237485.23437863,274478.331433528
252700,211740.8713,214865.5426,270020.9298,124466.5145,127486.9543,165119.5872,956.6882,1291.466,1579.2462,40008.3467,40086.5275,37771.7611,11610.3063,15355.2319,28113.5323,6857.2829,8485.1927,12364.996,54730.9688,56304.5725,68767.7038,35399.6886,35878.7783,42228.2083,58125.2393,55827.1499,68238.3511,45017.3853,43014.6173,50308.1383,11700.0350707637,15482.3921155137,28254.5222860896,6909.28656777052,8557.9529597012,12442.3926574722,55271.9648012521,57030.2749070366,69554.4510011824,35665.6917816417,36164.3099503819,42588.6595472923,61011.4437171113,58444.5115371342,71364.9669189139,47536.3097472924,45133.4843933702,52624.0113596454,5397.17225467908,4655.91723913136,5228.82781338111,218094.731685832,220812.925863138,276829.003770596
257810,214318.8764,218507.6424,266396.3242,126330.6002,130119.4312,162882.1083,947.8815,1273.7745,1682.6664,39388.5655,43656.8768,38114.3076,12781.204,16977.2693,26708.3198,7354.4406,9180.1118,11929.6594,55386.6179,57234.9122,68037.2775,35603.3411,36170.1069,41320.6176,58162.7783,55907.2497,68136.511,45030.4944,43037.9924,50263.9389,12875.0920065084,17109.7153688987,26853.9246200911,7408.89871360451,9255.5787877327,12011.2503149215,55925.0324263409,57956.9567022296,68864.4219237346,35869.4955604831,36458.0927719902,41709.2164226101,61047.5052857803,58519.6852170662,71283.0272032902,47550.4244931526,45160.2788205573,52601.084858055,5409.69072205601,4678.89089834515,5243.93469387939,220676.44848587,224460.307668475,273322.925342702
261735,224513.1844,225754.0158,266108.1509,133681.3529,135350.2883,163046.5464,899.352,1177.0685,1485.2641,39466.9165,38906.2185,36429.1131,17389.1531,20272.3031,25794.3688,9316.5336,10569.6116,11873.7792,57970.1931,59083.9701,69108.9987,36414.7285,36740.6162,40898.3283,58322.0067,55994.0151,68143.1789,45100.5694,43093.4997,50289.497,17492.4561746347,20416.9453770992,25930.7476141706,9372.11549542594,10646.3790970008,11947.9663278016,58491.249488864,59768.1442752001,69869.9974726214,36670.3393030694,37012.6269970206,41250.5104430047,61189.2086682673,58571.6631544492,71227.0064949362,47605.8883577041,45191.3534894227,52597.2452262188,5408.72112024682,4676.02812073277,5230.05858321409,230821.257487965,231607.112390193,272823.473578753
264265,221201.803,230063.5608,269779.3838,131300.9502,138430.0066,165686.8767,987.5469,1382.5586,1632.7508,41400.6144,39417.1453,34706.8595,15923.1533,22141.9507,26690.4844,8690.2072,11404.4305,12192.8234,57124.0741,60144.0813,70699.5101,36144.6733,37104.3055,41533.6748,58253.7227,56143.9747,68296.8822,45065.9723,43124.8182,50366.0089,16030.8779751339,22307.7117989176,26844.5159032177,8750.67980182207,11494.3878869489,12277.1609803477,57678.9402926015,60915.3263101449,71533.732973398,36416.8406045453,37405.433010727,41913.0479205943,61144.3539394296,58780.1611548328,71440.9816090968,47588.331894798,45257.4042893306,52700.0215965925,5420.67474549767,4714.30493049061,5297.32638776454,227610.02450833,236160.424450902,276709.460983247
270360,211154.4636,213772.9116,269356.3354,124042.4644,126709.3576,164647.7447,895.2843,1199.3056,1490.8406,36253.876,38710.2161,40615.7156,11325.7176,14831.404,27970.3881,6736.7082,8259.6394,12285.8807,54592.3078,56058.7179,68412.7696,35358.0255,35796.1563,42122.2856,58124.4389,55819.2356,68264.587,45017.2655,43007.7583,50300.4243,11409.4105628373,14947.9343176522,28102.5667639305,6785.71841926283,8327.63259424405,12359.6972940861,55110.4429108949,56743.2376836162,69160.5016008046,35615.2853181972,36073.3050017007,42477.3919067614,61002.5246869247,58423.1086233237,71368.7475027645,47532.8187054825,45125.8726677802,52617.8073757045,5406.45282046759,4668.87381122705,5239.53658119972,217456.200603599,219641.090888317,276086.712444052
280672,208838.2643,212259.5888,266312.6184,122379.3727,125620.8728,162535.4069,974.6304,1184.5449,1507.3457,40273.953,42897.3253,38417.7968,10302.341,14150.1992,27224.1747,6298.5631,7971.1249,11945.9021,53996.0579,55658.3841,67116.1098,35164.0848,35663.918,41554.2329,58080.9739,55812.2896,68195.1224,44996.2438,43003.6731,50277.0765,10388.1495794797,14256.1041154707,27347.5518708864,6351.49732560121,8035.10699422824,12015.7892533194,54542.8512388997,56343.8652843548,67873.7173796345,35438.1560516377,35944.8348128961,41921.3153682191,60971.1830117959,58406.9813029594,71294.2566989238,47520.5513693002,45114.7918449651,52591.8885506822,5399.49363699169,4657.55059200806,5224.55505186727,215212.388576714,218101.684354874,273044.519121665
289995,210978.2971,212660.1088,270604.5446,123909.0986,125898.7617,165415.4312,878.1649,1237.7502,1499.8699,38371.7594,38509.3848,37691.8425,11235.043,14348.4794,28438.673,6699.0579,8050.4737,12446.0237,54542.1664,55748.6641,68655.272,35343.4674,35694.96,42403.4042,58131.8893,55801.6182,68321.4862,45026.6731,43015.9133,50339.6856,11315.6113739998,14463.7043323224,28569.571848523,6745.83670207819,8117.12779677339,12517.8624312462,55058.31160454,56459.3968397307,69425.0076844311,35599.0166419529,35981.0316161768,42766.1177804448,60999.6461036951,58398.1084352314,71402.4016928692,47531.6920427672,45123.4800237482,52636.360814543,5393.65249431285,4644.99014555535,5212.90770122674,217250.114469033,218542.849043983,277317.322252057
290719,226120.7117,234385.9431,268146.5792,134848.6984,141540.1012,164789.2684,962.2625,1212.2954,1569.4201,38575.9092,37406.8315,36017.9841,18144.0689,24029.1149,25691.959,9638.0129,12210.2897,11964.3188,58376.9487,61278.436,70807.5788,36539.06,37463.4172,41004.5743,58327.6808,56232.5504,68289.7306,45094.9403,43172.135,50388.4178,18256.1915923559,24196.9012237613,25853.5149689226,9696.84147614741,12296.4951029737,12051.248229362,58915.7146849352,61971.2165834054,71605.3256518199,36802.8028184428,37734.3135753349,41362.4891061869,61212.647128844,58826.7663653673,71405.6728302899,47615.0623073934,45276.4260253546,52704.9297709668,5416.28587489671,4703.88028646448,5267.18113812709,232499.260008119,240302.118876197,274983.180557548
294845,223560.9814,225419.5623,268930.1546,133004.2108,135123.6671,164942.937,971.2643,1254.6415,1433.8837,36972.5232,44083.6603,41239.4987,16990.1467,20173.2178,26716.4395,9146.5226,10531.2304,12200.672,57728.7753,59002.6752,70042.678,36334.4553,36711.7683,41509.5304,58285.2888,55947.774,68183.8195,45075.7927,43052.8965,50277.0152,17097.2950125119,20324.5673307283,26854.1174624105,9204.10033642088,10611.0433402312,12273.9861919601,58271.6285038282,59708.8071653764,70780.6605844011,36601.8018476874,36992.9037876966,41852.335181891,61177.0814623941,58560.2281605786,71276.4940480588,47601.1416485132,45175.7707122097,52591.8209798233,5420.8031198558,4699.11678054561,5265.37618724704,229953.048811356,231373.320496821,275629.414448545
298529,227912.3571,231499.261,265944.5931,136141.1043,139498.2029,163216.0013,942.4621,1392.1125,1547.4228,39896.7712,37846.6341,37795.8046,18955.905,22914.0879,25301.2537,9982.1832,11705.465,11822.1213,58831.9191,60529.3912,69854.3529,36682.9834,37205.4003,40657.8313,58353.2801,56054.7238,68060.3946,45106.0862,43090.1928,50248.6392,19070.5016972504,23099.4060279212,25455.3190707981,10043.0709097172,11802.0623872306,11904.6699563201,59368.2879909211,61292.3957328482,70645.8704478861,36944.0382637133,37501.2011037684,41013.7932764375,61237.6376184996,58694.9321316429,71190.0865536259,47624.8438479511,45230.3233484291,52581.8862981813,5433.56124353881,4728.94720785695,5299.60984588824,234288.380328053,237620.32073184,272791.625603249
325179,214960.4852,217867.8367,266038.7302,126797.41,129678.5565,162640.185,950.6501,1291.2153,1481.9611,37873.7869,43980.5074,39981.3323,13078.158,16740.367,26613.4401,7481.9693,9074.2923,11906.1986,55553.7627,57086.605,67910.8607,35653.8866,36110.0717,41262.0411,58165.4893,55851.5845,68115.8842,45027.2192,43004.9162,50230.3055,13170.9630303234,16871.6544180435,26743.0173071094,7534.69750512147,9148.12196052793,11976.2381614705,56089.470205031,57806.4010572308,68659.6468610562,35920.8119670091,36402.9888871015,41621.0820727879,61056.585433958,58478.281472758,71225.4370268559,47553.9785393513,45140.961829217,52557.6461814923,5415.37144527968,4689.35758429037,5262.37629143266,221326.506680794,223848.409624879,272783.067610772
343476,210432.9214,216999.9568,269263.334,123530.366,129028.9074,164733.7299,954.9764,1272.7593,1544.63,37117.3015,40452.6436,36623.4156,11027.6857,16261.3541,27747.7944,6608.2486,8889.2593,12227.82,54406.6644,56870.9736,68739.0434,35295.1882,36063.8251,42008.0411,58096.0159,55896.5797,68246.8921,44999.1187,43017.9651,50293.743,11114.7437838506,16385.0016146696,27885.3399292226,6660.43161229959,8961.25105383596,12303.9601985988,54946.6744407478,57587.9236099858,69518.8691175006,35564.1777871266,36353.0982041323,42375.6582824046,60993.4816321034,58537.7528771568,71401.5534697601,47529.2792471591,45159.7503016808,52638.9462646803,5420.890559656,4712.06141224685,5316.36325445085,216808.788503287,222984.777661461,276124.327262167
353794,224465.5784,234486.7105,266527.9835,133652.9794,141603.5676,163703.6029,952.0624,1218.4732,1492.0561,39729.7737,37251.0456,41926.1982,17387.4337,24029.7977,25201.1587,9314.1927,12218.2034,11753.3172,57953.1193,61290.0507,70173.0796,36404.8208,37469.1696,40650.1617,58312.4264,56283.7191,68329.3647,45093.5856,43195.7699,50420.9016,17496.4456811754,24189.4267018758,25347.2045011898,9373.81178564285,12301.7159804355,11830.632812038,58493.4666387573,61992.2507839497,70950.5726972614,36671.0313447378,37748.0112164702,41008.3461653747,61189.3310973908,58873.2842614258,71414.2307263364,47605.9362799142,45297.5338943723,52724.7798725803,5412.38196229214,4697.03926786971,5255.72715788737,230830.022827618,240402.222838529,273275.766774781
361973,208292.2184,210776.5073,268440.6956,121976.0961,124546.7739,163876.7343,918.0206,1290.6884,1497.6061,38238.0701,43755.5169,41884.2859,10033.7953,13523.1629,28015.395,6186.4183,7700.7011,12213.2636,53861.4977,55271.638,67658.4966,35129.2484,35550.4664,42076.321,58080.8031,55751.973,68202.8428,45000.4556,42978.5659,50274.3767,10116.3472819842,13637.5138933288,28142.6653712879,6235.93214623672,7769.2180701191,12284.1207016991,54391.7903183342,56001.4430871169,68418.0498312575,35391.0141768988,35840.8751789038,42431.8180442969,60962.8416743197,58377.9473716998,71317.4215974354,47517.286444726,45108.5080746907,52592.5105454098,5404.9730602117,4668.30999190658,5248.28428008156,214615.2120425,216735.505675859,275186.586091387
372664,211968.8817,220197.4595,269532.6405,124630.3982,131303.343,165029.7536,915.529,1203.242,1424.1365,36870.5399,43253.1705,37692.8507,11703.8036,17608.204,27464.754,6895.8052,9472.5944,12188.927,54791.2369,57668.4503,69164.4566,35418.8414,36329.1854,41904.2494,58135.3577,56026.6888,68400.543,45023.837,43092.3368,50409.7104,11790.9735203783,17730.5592191866,27593.6439202745,6947.951868219,9542.83413328749,12259.1203293858,55322.5060864541,58370.0201641895,69913.7974607184,35681.4642571901,36608.9456605971,42252.5707873519,61014.2345700961,58632.2934196141,71491.5745325115,47537.402117567,45204.5408437327,52715.1113065754,5410.1215875745,4688.49170671374,5269.04144856837,218294.532419905,226089.193440607,276225.818336817
376760,222081.4241,230635.5389,266988.0995,131926.4164,138829.6742,163827.76,886.6853,1201.8761,1408.7666,42071.5851,37706.6063,41491.6554,16283.3416,22299.206,25658.4681,8846.2135,11474.6625,11831.2419,57358.2655,60333.8477,69841.1285,36224.3825,37169.9003,40922.1253,58284.8093,56196.6205,68328.1633,45084.4118,43161.3019,50406.9724,16382.0668230357,22451.6115155605,25798.7808436663,8899.99877919391,11555.3974019776,11906.0618720964,57874.1224075005,61021.0821763416,70576.8625619145,36477.7514738799,37442.4315459643,41259.1682780176,61155.1317085941,58793.4135687618,71406.8671864809,47592.5504055866,45269.3587369049,52708.1488613826,5413.51210588823,4695.87997628511,5259.02347326404,228381.621597791,236533.294945511,273655.889603558
376784,228549.2099,234199.1663,268785.3376,136603.6966,141428.9206,165237.1514,987.9878,1339.9207,1664.1147,36840.9438,44253.5452,35752.4566,19255.2769,24063.941,25924.1919,10109.2424,12206.3071,12096.7793,58986.9184,61201.718,71091.4571,36727.9017,37422.4485,41113.3473,58361.5013,56163.2615,68221.5024,45108.3692,43141.4901,50338.0596,19373.4957782057,24244.6094256149,26088.5606422353,10171.8983560001,12300.6218250113,12186.6003053719,59536.6847194982,61949.6632870018,71930.781133959,36996.5900593945,37713.1459166128,41492.5099795421,61246.9363099695,58772.8961234278,71347.5674227547,47628.4834869972,45257.9673635295,52661.9087020096,5416.8910295843,4699.81701891613,5258.47585048129,234954.088710065,240238.903941198,275707.928185873
377627,218814.6299,223481.8524,269420.9894,129568.2029,133692.5862,165140.7941,891.6309,1203.3262,1504.4094,37404.7934,43371.3959,35124.9584,14797.333,19157.5493,27063.9679,8212.8963,10112.7292,12210.6047,56527.3893,58506.8286,69736.8446,35963.0384,36573.3343,41690.1993,58243.4806,56028.2083,68339.9816,45070.4922,43103.2027,50379.3914,14892.4471535056,19294.7471314169,27202.8965544596,8266.64031065266,10188.2187632161,12285.9817521922,57046.2286128458,59198.0253409343,70504.2875561102,36219.3891211298,36851.1433986287,42050.8320693644,61109.4164264254,58614.3142332203,71423.7322013481,47574.6570164191,45205.3408436724,52681.3675000503,5402.51791476405,4666.61107913662,5223.69872770634,225108.778640978,229351.789711089,276149.097633525
380324,226081.8112,228684.3183,270274.6305,134818.3194,137462.1961,165986.5062,929.9563,1165.2652,1492.2325,38259.4673,40096.6927,39460.0186,18118.0394,21586.3999,26812.8668,9624.8902,11135.6742,12322.5516,58365.7082,59829.4749,70898.292,36536.3863,36980.6303,41628.3105,58334.5718,56046.3213,68275.3474,45102.2153,43105.8177,50337.2622,18227.5897929049,21735.2970366054,26955.781729941,9684.68049829277,11213.6364839038,12398.5505923151,58899.8184755727,60513.69315983,71675.3515873263,36797.842140268,37250.6867382406,41984.3067299583,61211.7693554993,58632.8323466555,71371.4313225492,47614.7187561527,45210.6737281281,52653.5997288145,5424.65150709476,4707.23600047893,5272.1586575753,232436.41901869,234556.819493363,277039.021690904
382366,224044.6363,227264.3713,267211.9332,133345.1842,136427.1237,163843.0498,946.4327,1253.4217,1515.574,36148.0014,38142.136,39839.7209,17190.5674,20940.9975,26028.6806,9230.1998,10863.0249,11970.8741,57843.2613,59441.7571,69621.5512,36372.0628,36859.62,41070.198,58311.3555,56044.369,68192.818,45097.1895,43114.6028,50327.8112,17297.9031038745,21091.4729703037,26166.4038507871,9289.39520731623,10943.5279870957,12045.4195766246,58383.1216375218,60159.6809437032,70394.1476647967,36636.5956627918,37142.3750950606,41425.2868703788,61183.2379979956,58633.0044829133,71280.8555803467,47603.5514161829,45214.1526117672,52631.1992285047,5402.7360172009,4666.42111973386,5215.80567733773,230393.805025683,233184.214090844,273943.312771439
384680,208527.9062,213322.9624,269699.7981,122148.7848,126377.0347,164847.5616,923.7057,1303.8995,1501.6282,38185.9225,43026.6421,39564.4565,10145.6411,14626.9753,28180.8662,6233.3031,8182.8931,12309.5584,53921.5083,55920.8054,68381.7112,35145.8393,35758.2965,42230.6103,58081.6354,55829.2539,68284.9842,44999.979,43004.7381,50312.0679,10227.6626444563,14745.0710268275,28312.3546424344,6283.26132762374,8253.43218478409,12382.3077658103,54453.6564838109,56652.7228196142,69140.8888650387,35410.3208023141,36054.0894383777,42592.4684150406,60966.2577616594,58460.8809236544,71399.2107575514,47518.6236115946,45137.8864274685,52633.6729259732,5408.17075019582,4677.22103670205,5259.47694893148,214859.782631459,219304.082820726,276460.903371849
385447,215859.6427,221088.7047,268567.1657,127445.6696,131976.9853,164461.2296,963.2303,1219.4904,1473.2955,38177.9572,41685.0727,37065.7031,13487.0935,18104.0934,27064.5055,7655.3309,9668.0958,12128.3408,55778.0385,57903.2027,69111.125,35723.2618,36380.1212,41640.4507,58180.5376,55969.6892,68285.599,45035.3804,43063.5024,50337.1446,13582.5155579644,18236.5618653361,27199.9736155697,7709.68204487586,9741.3587757237,12201.2088508228,56318.200954008,58598.348285065,69867.24384448,35992.1924456872,36661.1398902021,41996.7326549414,61069.2156317011,58572.1548256016,71377.6376355984,47558.9220745589,45177.7865942717,52645.4919883981,5407.85566190748,4679.155151436,5247.82745044232,222230.728708795,226987.3502362,275288.28858981
390411,222118.2282,224139.4548,269363.095,131957.5763,134182.0556,165142.7364,963.5065,1207.1576,1438.2193,43121.4158,37656.3815,35029.6348,16323.8266,19547.7514,26937.5898,8862.4191,10265.1269,12237.5884,57356.6871,58659.5862,69918.5404,36218.8515,36608.5409,41631.7663,58277.0626,55974.718,68286.6062,45079.3813,43083.7314,50351.0039,16429.3413596007,19692.5667907012,27076.6817380495,8920.09899642291,10342.0133939443,12312.1776443229,57900.3963077734,59357.0985751616,70673.0181585501,36485.9507691818,36884.0770348103,41977.2775701487,61156.5825049447,58554.8315841302,71341.7385323762,47593.1182196668,45180.3882500592,52637.085725042,5403.7534496743,4664.36320968064,5216.66508474746,228485.48815759,230010.975628807,276017.979368489
414340,214617.2996,223526.4743,268026.8065,126546.3872,133708.8244,164183.3251,965.8166,1310.8375,1641.0419,35991.7301,38125.4279,42110.2484,12923.1441,19148.2391,26780.8578,7413.3322,10129.2297,12021.8007,55457.4126,58493.937,69132.5631,35624.4382,36587.8743,41465.3853,58165.8305,56066.6482,68269.9042,45033.1421,43100.5459,50356.2954,13019.2842844313,19287.9326697008,26925.0616194113,7470.20657376887,10208.8296338626,12101.7635531505,56005.1709720295,59236.9251106415,69958.052827117,35894.504626107,36881.2937265824,41846.3784257386,61051.9304788985,58690.6386219464,71419.6071889967,47552.1565924447,45223.9812896028,52689.4510030215,5410.13719079502,4692.28938406688,5272.46620018191,220993.25352768,229529.601052337,274940.314617436
